bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G55004509604002,550459604002,G5500450960400,55045960400,1,1,1,1,1
G55004509604003,550459604003,G5500450960400,55045960400,1,1,1,1,1
G55004509604004,550459604004,G5500450960400,55045960400,1,1,1,1,0.999950502385
G55004509604004,550459604004,G5500450960500,55045960500,0,0,0,0,4.9497615e-5
G55004509605001,550459605001,G5500450960500,55045960500,0.999848951167,0.999927861868,0.999955975402,0.99995792895,0.99987772371
G55004509605001,550459605001,G5500450960400,55045960400,1.51048833e-4,7.2138132e-5,4.4024598e-5,4.207105e-5,1.2227629e-4
G55004509605002,550459605002,G5500450960500,55045960500,1,1,1,1,1
G55004509605003,550459605003,G5500450960500,55045960500,1,1,1,1,1
G55004509605004,550459605004,G5500450960600,55045960600,0.00933125972,0.010162601626,0.003278688525,0.003048780488,0.006421207745
G55004509605004,550459605004,G5500450960500,55045960500,0.99066874028,0.989837398374,0.996721311475,0.996951219512,0.993578792255
G55004509606001,550459606001,G5500450960400,55045960400,0,0,0,0,0.001862708796
G55004509606001,550459606001,G5500450960600,55045960600,1,1,1,1,0.998137291204
G55004509606002,550459606002,G5500450960600,55045960600,1,1,1,1,1
G55004509606003,550459606003,G5500450960600,55045960600,1,1,1,1,1
G55004509607001,550459607001,G5500450960700,55045960700,1,1,1,1,1
G55004509607002,550459607002,G5500450960700,55045960700,1,1,1,1,1
G55004509607003,550459607003,G5500450960700,55045960700,1,1,1,1,1
G55004509607004,550459607004,G5500450960700,55045960700,1,1,1,1,1
G55004509608001,550459608001,G5500450960800,55045960800,1,1,1,1,1
G55004509608002,550459608002,G5500450960800,55045960800,1,1,1,1,1
G55004509608003,550459608003,G5500450960800,55045960800,0.99986307301,0.999847395089,0.999953620076,0.999955434943,0.999697496729
G55004509608003,550459608003,G5501050002700,55105002700,1.3692699e-4,1.52604911e-4,4.6379924e-5,4.4565057e-5,3.02503271e-4
G55004509608004,550459608004,G5500450960800,55045960800,1,1,1,1,1
G55004701001001,550471001001,G5500470100100,55047100100,0.99958484748,0.99961467264,1,0.999616151824,0.988750790014
G55004701001001,550471001001,G5500470100300,55047100300,4.1515252e-4,3.8532736e-4,0,3.83848176e-4,0.011249209986
G55004701001002,550471001002,G5500470100100,55047100100,1,1,1,1,0.999976674634
G55004701001002,550471001002,G5500470100300,55047100300,0,0,0,0,2.3325366e-5
G55004701001003,550471001003,G5500470100100,55047100100,1,1,1,1,1
G55004701002001,550471002001,G5500470100200,55047100200,1,1,1,1,1
G55004701002002,550471002002,G5500470100200,55047100200,1,1,1,1,1
G55004701002003,550471002003,G5500470100200,55047100200,1,1,1,1,1
G55004701003001,550471003001,G5500470100300,55047100300,1,1,1,1,1
G55004701003002,550471003002,G5500470100300,55047100300,1,1,1,1,1
G55004701003003,550471003003,G5500470100300,55047100300,1,1,1,1,1
G55004701004001,550471004001,G5500470100400,55047100400,0.999998466204,0.999999396848,0.999998354811,0.999998741501,0.99999621533
G55004701004001,550471004001,G5500470100300,55047100300,1.533796e-6,6.0315199999999995e-07,1.645189e-6,1.258499e-6,3.78467e-6
G55004701004002,550471004002,G5500470100400,55047100400,1,1,1,1,1
G55004701004003,550471004003,G5500470100400,55047100400,1,1,1,1,1
G55004701005001,550471005001,G5500470100500,55047100500,0.994184438248,0.999937171466,0.994604928039,0.997649352126,0.99943557364
G55004701005001,550471005001,G5500470100400,55047100400,5.3084079e-5,6.2828534e-5,0.003311098999,0.001488314235,4.79426106e-4
G55004701005001,550471005001,G5500470100600,55047100600,0.005762477673,0,0.002083972962,8.62333639e-4,8.5000254e-5
G55004701005002,550471005002,G5500470100500,55047100500,1,1,1,1,1
G55004701005003,550471005003,G5500470100300,55047100300,0,0,0,0,0
G55004701005003,550471005003,G5500470100500,55047100500,1,1,1,1,0.999897264544
G55004701005003,550471005003,G5500470100600,55047100600,0,0,0,0,1.02735456e-4
G55004701006001,550471006001,G5500470100400,55047100400,0,0,0,0,0
G55004701006001,550471006001,G5500470100600,55047100600,1,1,1,1,1
G55004701006002,550471006002,G5500470100600,55047100600,1,1,1,1,1
G55004701006003,550471006003,G5500470100600,55047100600,1,1,1,1,1
G55004701006004,550471006004,G5500470100600,55047100600,1,1,1,1,1
G55004909501001,550499501001,G5500490950100,55049950100,1,1,1,1,1
G55004909501002,550499501002,G5500490950100,55049950100,1,1,1,1,0.999943309301
G55004909501002,550499501002,G5500490950400,55049950400,0,0,0,0,5.6690699e-5
G55004909501003,550499501003,G5500490950100,55049950100,0.999941620724,0.999937786753,0.999971059846,0.999973980908,0.999940608722
G55004909501003,550499501003,G5500250013100,55025013100,5.8379276e-5,6.2213247e-5,2.8940154e-5,2.6019092e-5,5.9391278e-5
G55004909502001,550499502001,G5500490950200,55049950200,1,1,1,1,0.999999826584
G55004909502001,550499502001,G5500490950100,55049950100,0,0,0,0,1.73416e-7
G55004909502002,550499502002,G5500490950200,55049950200,1,1,1,1,1
G55004909502003,550499502003,G5500490950200,55049950200,1,1,1,1,0.99999838152
G55004909502003,550499502003,G5500490950300,55049950300,0,0,0,0,1.61848e-6
G55004909503001,550499503001,G5500490950300,55049950300,1,1,1,1,0.999996255975
G55004909503001,550499503001,G5500490950200,55049950200,0,0,0,0,3.744025e-6
G55004909503002,550499503002,G5500490950300,55049950300,1,1,1,1,1
G55004909503003,550499503003,G5500490950300,55049950300,1,1,1,1,1
G55004909504001,550499504001,G5500490950400,55049950400,1,1,1,1,1
G55004909504002,550499504002,G5500490950400,55049950400,1,1,1,1,1
G55004909504003,550499504003,G5500490950400,55049950400,1,1,1,1,1
G55004909504004,550499504004,G5500490950400,55049950400,1,1,1,1,1
G55004909505001,550499505001,G5500490950500,55049950500,0.999493359516,0.999433657944,0.999346103144,0.999338947477,0.998053918437
G55004909505001,550499505001,G5500250012700,55025012700,1.0400348e-4,1.36299051e-4,2.31473208e-4,2.2032115e-4,0.001254562721
G55004909505001,550499505001,G5500250012600,55025012600,4.02637003e-4,4.30043005e-4,4.22423648e-4,4.40731373e-4,6.91518843e-4
G55004909505002,550499505002,G5500490950500,55049950500,1,1,1,1,1
G55004909505003,550499505003,G5500250012600,55025012600,4.0563815e-5,1.7712997e-5,1.1209517e-5,1.0457071e-5,2.2901632e-5
G55004909505003,550499505003,G5500490950500,55049950500,0.999959436185,0.999982287003,0.999988790483,0.999989542929,0.999977098368
G55004909506001,550499506001,G5500490950600,55049950600,1,1,1,1,1
G55004909506002,550499506002,G5500490950600,55049950600,1,1,1,1,1
G55004909506003,550499506003,G5500490950600,55049950600,1,1,1,1,1
G55004909506004,550499506004,G5500490950600,55049950600,1,1,1,1,1
G55005101801001,550511801001,G5500510180100,55051180100,1,1,1,1,1
G55005101801002,550511801002,G5500510180100,55051180100,1,1,1,1,1
G55005101801003,550511801003,G5500510180100,55051180100,1,1,1,1,1
G55005101801004,550511801004,G5500510180100,55051180100,0.903649635036,0.88868940754,0.882882882883,0.882629107981,0.774160836029
G55005101801004,550511801004,G5500510180200,55051180200,0.096350364964,0.11131059246,0.117117117117,0.117370892019,0.225839163971
G55005101802001,550511802001,G5500510180200,55051180200,1,1,1,1,1
G55005101802002,550511802002,G5500510180200,55051180200,1,1,1,1,1
G55005101803001,550511803001,G5500510180300,55051180300,1,1,1,1,1
G55005101803002,550511803002,G5500510180300,55051180300,1,1,1,1,1
G55005109900000,550519900000,G5500510990000,55051990000,1,1,1,1,1
G55005309601001,550539601001,G5500530960100,55053960100,1,1,1,1,1
G55005309601001,550539601001,G5500530960400,55053960400,0,0,0,0,0
G55005309601002,550539601002,G5500530960100,55053960100,0.999923194606,0.999901870744,0.999883265197,0.999911943989,0.999735274495
G55005309601002,550539601002,G5501410010800,55141010800,0,0,0,0,2.08251792e-4
G55005309601002,550539601002,G5500810950100,55081950100,7.6805394e-5,9.8129256e-5,1.16734803e-4,8.8056011e-5,5.6473713e-5
G55005309601003,550539601003,G5500530960100,55053960100,0.999996423824,0.999997880352,1,0.999993196614,0.999665702898
G55005309601003,550539601003,G5500190950800,55019950800,3.576176e-6,2.119648e-6,0,6.803386e-6,9.8778907e-5
G55005309601003,550539601003,G5500530960200,55053960200,0,0,0,0,2.35518195e-4
G55005309602001,550539602001,G5500190950800,55019950800,2.9768593e-4,2.77858961e-4,2.97223357e-4,3.96269472e-4,0.001683244462
G55005309602001,550539602001,G5500530960200,55053960200,0.99970231407,0.999722141039,0.999702776643,0.999603730528,0.998316755538
G55005309602002,550539602002,G5500530960200,55053960200,1,1,1,1,1
G55005309602003,550539602003,G5500530960200,55053960200,0.999995154224,0.999994470252,0.999993949389,0.999990774055,0.999825946691
G55005309602003,550539602003,G5500190950800,55019950800,4.845776e-6,5.529748e-6,6.050611e-6,9.225945e-6,3.4576969e-5
G55005309602003,550539602003,G5500530960100,55053960100,0,0,0,0,1.15630154e-4
G55005309602003,550539602003,G5500530960500,55053960500,0,0,0,0,2.3846186e-5
G55005309603001,550539603001,G5500190950800,55019950800,1.19254801e-4,1.59573815e-4,9.20281832e-4,7.86718805e-4,2.78412124e-4
G55005309603001,550539603001,G5500530960300,55053960300,0.999880745199,0.999840426185,0.999079718168,0.999213281195,0.999721587876
G55005309603002,550539603002,G5500530960300,55053960300,0.999983798379,0.999982077541,0.999938675921,0.999948317466,0.999972383728
G55005309603002,550539603002,G5501210100100,55121100100,3.00932e-7,3.92625e-7,7.82101e-7,6.51461e-7,6.45781e-7
G55005309603002,550539603002,G5501210100400,55121100400,1.5900689e-5,1.7529834e-5,6.0541978e-5,5.1031074e-5,2.6970491e-5
G55005309603003,550539603003,G5500530960300,55053960300,1,1,1,1,1
G55005309603004,550539603004,G5500530960300,55053960300,1,1,1,1,0.999908761162
G55005309603004,550539603004,G5501210100500,55121100500,0,0,0,0,9.1238838e-5
G55005309604001,550539604001,G5500530960400,55053960400,1,1,1,1,1
G55005309604001,550539604001,G5500530960100,55053960100,0,0,0,0,0
G55005309604002,550539604002,G5500530960400,55053960400,0.999752183062,0.999796267368,0.999710399614,0.999758515444,0.999764830211
G55005309604002,550539604002,G5501210100500,55121100500,0,0,0,0,4.0783196e-5
G55005309604002,550539604002,G5501210100800,55121100800,2.47816938e-4,2.03732632e-4,2.89600386e-4,2.41484556e-4,1.94386594e-4
G55005309604002,550539604002,G5500810950200,55081950200,0,0,0,0,0
G55005309604003,550539604003,G5500530960400,55053960400,0.999902552067,0.999892692971,0.999906506564,0.999899145917,0.999656790885
G55005309604003,550539604003,G5500810950200,55081950200,0,0,0,0,0
G55005309604003,550539604003,G5500630010201,55063010201,0,0,0,0,1.91394475e-4
G55005309604003,550539604003,G5501210100800,55121100800,9.7447933e-5,1.07307029e-4,9.3493436e-5,1.00854083e-4,1.5181464e-4
G55005309605001,550539605001,G5500530960500,55053960500,0.999972230356,1,0.999935012318,0.999940743515,0.999952845671
G55005309605001,550539605001,G5500530960200,55053960200,0,0,0,0,3.8496485e-5
G55005309605001,550539605001,G5500530960100,55053960100,2.7769644e-5,0,6.4987682e-5,5.9256485e-5,8.657844e-6
G55005309605002,550539605002,G5500530960500,55053960500,1,1,1,1,0.977922144106
G55005309605002,550539605002,G5500530960200,55053960200,0,0,0,0,0.022077855894
G55005309605003,550539605003,G5500530960200,55053960200,0,0,0,0,0.0032102056
G55005309605003,550539605003,G5500530960500,55053960500,1,1,1,1,0.9967897944
G55005309605004,550539605004,G5500530960500,55053960500,1,1,1,1,1
G55005501001001,550551001001,G5500550100100,55055100100,1,1,1,1,1
G55005501001002,550551001002,G5500550100100,55055100100,1,1,1,1,1
G55005501001003,550551001003,G5500550100100,55055100100,1,1,1,1,1
G55005501001004,550551001004,G5500550100100,55055100100,1,1,1,1,1
G55005501001005,550551001005,G5500550100100,55055100100,0.999925766575,0.999909619123,0.999919871246,0.999923843772,0.999982448437
G55005501001005,550551001005,G5500550100300,55055100300,7.4233425e-5,9.0380877e-5,8.0128754e-5,7.6156228e-5,1.7551563e-5
G55005501002001,550551002001,G5500550100200,55055100200,1,1,1,1,1
G55005501002002,550551002002,G5500550100200,55055100200,1,1,1,1,1
G55005501002003,550551002003,G5500550100200,55055100200,1,1,1,1,1
G55005501002004,550551002004,G5500550100200,55055100200,1,1,1,1,1
G55005501003011,550551003011,G5500550100300,55055100300,1,1,1,1,1
G55005501003012,550551003012,G5500550100300,55055100300,1,1,1,1,1
G55005501003013,550551003013,G5500550100300,55055100300,1,1,1,1,1
G55005501003021,550551003021,G5500550100300,55055100300,1,1,1,1,1
G55005501003022,550551003022,G5500550100300,55055100300,1,1,1,1,1
G55005501004001,550551004001,G5500550100400,55055100400,1,1,1,1,1
G55005501004002,550551004002,G5500550100400,55055100400,1,1,1,1,1
G55005501004003,550551004003,G5500550100400,55055100400,1,1,1,1,1
G55005501004004,550551004004,G5500550100400,55055100400,1,1,1,1,1
G55005501005001,550551005001,G5500550100500,55055100500,1,1,1,1,1
G55005501005002,550551005002,G5500550100500,55055100500,1,1,1,1,1
G55005501005003,550551005003,G5500550100500,55055100500,1,1,1,1,1
G55005501005004,550551005004,G5500550100500,55055100500,1,1,1,1,1
G55005501005005,550551005005,G5500550100500,55055100500,1,1,1,1,1
G55005501006011,550551006011,G5500550100601,55055100601,0.997584541063,0.997697620875,0.998442367601,0.998633879781,0.999903763196
G55005501006011,550551006011,G5500250011900,55025011900,0.002415458937,0.002302379125,0.001557632399,0.001366120219,7.7981606e-5
G55005501006011,550551006011,G5500550100500,55055100500,0,0,0,0,1.8255198e-5
G55005501006021,550551006021,G5500550100602,55055100602,0.999900865149,0.999913122629,0.999933672205,0.999945015471,0.997339141563
G55005501006021,550551006021,G5500250011900,55025011900,9.9134851e-5,8.6877371e-5,6.6327795e-5,5.4984529e-5,0.002660858437
G55005501006022,550551006022,G5500550100602,55055100602,1,1,1,1,1
G55005501006023,550551006023,G5500550100602,55055100602,1,1,1,1,1
G55005501007001,550551007001,G5500550100700,55055100700,1,1,1,1,1
G55005501007002,550551007002,G5500550100700,55055100700,1,1,1,1,0.999997725093
G55005501007002,550551007002,G5500550101000,55055101000,0,0,0,0,2.274907e-6
G55005501007003,550551007003,G5500550100700,55055100700,1,1,1,1,1
G55005501008001,550551008001,G5500550100800,55055100800,1,1,1,1,1
G55005501008002,550551008002,G5500550100800,55055100800,1,1,1,1,1
G55005501008003,550551008003,G5500550100800,55055100800,1,1,1,1,1
G55005501009001,550551009001,G5500550100900,55055100900,0.999990683273,0.999992642814,0.999993261281,0.999993629456,0.999876694079
G55005501009001,550551009001,G5500550101600,55055101600,9.316727e-6,7.357186e-6,6.738719e-6,6.370544e-6,1.23305921e-4
G55005501009002,550551009002,G5500550100900,55055100900,1,1,1,1,1
G55005501009003,550551009003,G5500550100900,55055100900,0.999996361428,0.999995616543,0.999992466333,0.999992881411,0.999903513043
G55005501009003,550551009003,G5500550101500,55055101500,0,0,0,0,6.7177809e-5
G55005501009003,550551009003,G5500550101600,55055101600,3.638572e-6,4.383457e-6,7.533667e-6,7.118589e-6,2.9309148e-5
G55005501010001,550551010001,G5500550101000,55055101000,1,1,1,1,0.98064248609
G55005501010001,550551010001,G5500550100700,55055100700,0,0,0,0,0.01935751391
G55005501010002,550551010002,G5500550101000,55055101000,1,1,1,1,1
G55005501010003,550551010003,G5500550101000,55055101000,1,1,1,1,1
G55005501011001,550551011001,G5500550101100,55055101100,1,1,1,1,1
G55005501011002,550551011002,G5500550101100,55055101100,1,1,1,1,1
G55005501011003,550551011003,G5500550101100,55055101100,1,1,1,1,1
G55005501012011,550551012011,G5500550101201,55055101201,1,1,1,1,1
G55005501012012,550551012012,G5500550101201,55055101201,1,1,1,1,0.999976850777
G55005501012012,550551012012,G5500250012100,55025012100,0,0,0,0,2.3149223e-5
G55005501012021,550551012021,G5500550101202,55055101202,0.999670296684,0.999682998168,0.999611381114,0.999621671645,0.999068900081
G55005501012021,550551012021,G5500550101500,55055101500,3.29703316e-4,3.17001832e-4,3.88618886e-4,3.78328355e-4,6.04726055e-4
G55005501012021,550551012021,G5501050003200,55105003200,0,0,0,0,3.26373864e-4
G55005501013001,550551013001,G5500550101300,55055101300,1,1,1,1,1
G55005501013002,550551013002,G5500550101300,55055101300,1,1,1,1,0.982989868491
G55005501013002,550551013002,G5500550100602,55055100602,0,0,0,0,0.017010131509
G55005501013003,550551013003,G5500550101300,55055101300,1,1,1,1,0.998129584095
G55005501013003,550551013003,G5500550101201,55055101201,0,0,0,0,0.001870415905
G55005501013004,550551013004,G5500550101300,55055101300,1,1,1,1,1
G55005501014001,550551014001,G5500550101400,55055101400,1,1,1,1,1
G55005501014002,550551014002,G5500550101400,55055101400,1,1,1,1,1
G55005501014003,550551014003,G5500550101400,55055101400,1,1,1,1,1
G55005501015001,550551015001,G5500550100900,55055100900,0,0,0,0,0.001158098465
G55005501015001,550551015001,G5500550101500,55055101500,1,1,1,1,0.998841901535
G55005501015002,550551015002,G5500550101500,55055101500,1,1,1,1,1
G55005501015003,550551015003,G5500550101500,55055101500,1,1,1,1,1
G55005501015004,550551015004,G5500550101500,55055101500,1,1,1,1,1
G55005501016001,550551016001,G5500550101600,55055101600,1,1,1,1,1
G55005501016002,550551016002,G5500550101600,55055101600,1,1,1,1,1
G55005501016003,550551016003,G5500550101600,55055101600,1,1,1,1,1
G55005501016004,550551016004,G5500550101600,55055101600,1,1,1,1,1
G55005501017011,550551017011,G5500550101701,55055101701,1,1,1,1,1
G55005501017021,550551017021,G5500550101702,55055101702,1,1,1,1,1
G55005501017022,550551017022,G5500550101702,55055101702,1,1,1,1,1
G55005501017023,550551017023,G5500550101702,55055101702,1,1,1,1,1
G55005501017024,550551017024,G5500550101702,55055101702,1,1,1,1,1
G55005701001001,550571001001,G5500010950100,55001950100,0,0,0,0,1.4201711e-5
G55005701001001,550571001001,G5500570100100,55057100100,0.999313658202,0.999170812604,1,0.999148211244,0.99966323191
G55005701001001,550571001001,G5500530960100,55053960100,6.86341798e-4,8.29187396e-4,0,8.51788756e-4,3.22566379e-4
G55005701001001,550571001001,G5500010950202,55001950202,0,0,0,0,0
G55005701001002,550571001002,G5500570100100,55057100100,1,1,1,1,1
G55005701001002,550571001002,G5500010950202,55001950202,0,0,0,0,0
G55005701002001,550571002001,G5500570100200,55057100200,1,1,1,1,0.999556860632
G55005701002001,550571002001,G5500570100400,55057100400,0,0,0,0,4.43139368e-4
G55005701002002,550571002002,G5500570100200,55057100200,1,1,1,1,1
G55005701002003,550571002003,G5500570100200,55057100200,1,1,1,1,1
G55005701002004,550571002004,G5500570100200,55057100200,1,1,1,1,1
G55005701003011,550571003011,G5500570100300,55057100300,1,1,1,1,1
G55005701003021,550571003021,G5500570100300,55057100300,1,1,1,1,1
G55005701003022,550571003022,G5500010950201,55001950201,0,0,0,0,0
G55005701003022,550571003022,G5500570100300,55057100300,1,1,1,1,1
G55005701003023,550571003023,G5500010950201,55001950201,0,0,0,0,0
G55005701003023,550571003023,G5500570100300,55057100300,1,1,1,1,0.999981742655
G55005701003023,550571003023,G5500010950501,55001950501,0,0,0,0,1.8257345e-5
G55005701004001,550571004001,G5500570100400,55057100400,1,1,1,1,1
G55005701004002,550571004002,G5500010950501,55001950501,0,0,0,0,5.26139577e-4
G55005701004002,550571004002,G5500570100400,55057100400,0.998744269076,0.998876721366,0.998051692576,0.998340648596,0.997698219772
G55005701004002,550571004002,G5500010950502,55001950502,0,0,0,0,3.1524626e-5
G55005701004002,550571004002,G5500570100700,55057100700,0.001255730924,0.001123278634,0.001948307424,0.001659351404,0.001744116025
G55005701004003,550571004003,G5500570100400,55057100400,1,1,1,1,1
G55005701004004,550571004004,G5500570100400,55057100400,1,1,1,1,1
G55005701005001,550571005001,G5500570100500,55057100500,1,1,1,1,1
G55005701005002,550571005002,G5500570100500,55057100500,1,1,1,1,1
G55005701005003,550571005003,G5500570100500,55057100500,1,1,1,1,1
G55005701005004,550571005004,G5500570100500,55057100500,1,1,1,1,1
G55005701006001,550571006001,G5500570100600,55057100600,1,1,1,1,1
G55005701006002,550571006002,G5500570100600,55057100600,1,1,1,1,1
G55005701006003,550571006003,G5500570100600,55057100600,1,1,1,1,1
G55005701006004,550571006004,G5500570100600,55057100600,1,1,1,1,1
G55005701007001,550571007001,G5500570100700,55057100700,1,1,1,1,1
G55005701007002,550571007002,G5500010950502,55001950502,0,0,0,0,0
G55005701007002,550571007002,G5500010950700,55001950700,0,0,0,0,4.80995856e-4
G55005701007002,550571007002,G5500570100400,55057100400,4.9243834e-5,5.0823361e-5,4.960102e-5,7.9653858e-5,0.003968667559
G55005701007002,550571007002,G5500570100700,55057100700,0.999950756166,0.999949176639,0.99995039898,0.999920346142,0.995550336585
G55005701007003,550571007003,G5500010950700,55001950700,0,0,0,0,7.88726432e-4
G55005701007003,550571007003,G5500570100700,55057100700,1,1,1,1,0.999211273568
G55005900001011,550590001011,G5500590000100,55059000100,1,1,1,1,1
G55005900001012,550590001012,G5500590000100,55059000100,1,1,1,1,1
G55005900001021,550590001021,G5500590000100,55059000100,1,1,1,1,1
G55005900001022,550590001022,G5500590000100,55059000100,1,1,1,1,1
G55005900001023,550590001023,G5500590000100,55059000100,1,1,1,1,1
G55005900001024,550590001024,G5500590000100,55059000100,1,1,1,1,1
G55005900003001,550590003001,G5500590000300,55059000300,0.99836908092,0.999347383752,0.998985789243,0.998164907616,0.998429585018
G55005900003001,550590003001,G5500590000500,55059000500,0.00163091908,6.52616248e-4,0.001014210757,0.001835092384,0.001570414982
G55005900003002,550590003002,G5500590000300,55059000300,1,1,1,1,1
G55005900003003,550590003003,G5500590000300,55059000300,1,1,1,1,1
G55005900004001,550590004001,G5500590000400,55059000400,1,1,1,1,1
G55005900004002,550590004002,G5500590000400,55059000400,1,1,1,1,1
G55005900004003,550590004003,G5500590000400,55059000400,1,1,1,1,1
G55005900004004,550590004004,G5500590000400,55059000400,1,1,1,1,1
G55005900005011,550590005011,G5500590000400,55059000400,0.016438402914,0.016309468941,0.01977151096,0.01952060346,0.088947477458
G55005900005011,550590005011,G5500590000500,55059000500,0.983561597086,0.983690531059,0.98022848904,0.98047939654,0.911052522542
G55005900005012,550590005012,G5500590000500,55059000500,1,1,1,1,1
G55005900005013,550590005013,G5500590000500,55059000500,1,1,1,1,1
G55005900005021,550590005021,G5500590000500,55059000500,1,1,1,1,1
G55005900005022,550590005022,G5500590000500,55059000500,1,1,1,1,0.995382638593
G55005900005022,550590005022,G5500590000100,55059000100,0,0,0,0,0.004617361407
G55005900005023,550590005023,G5500590000500,55059000500,1,1,1,1,1
G55005900006011,550590006011,G5500590000601,55059000601,1,1,1,1,1
G55005900006012,550590006012,G5500590000601,55059000601,1,1,1,1,1
G55005900006013,550590006013,G5500590000601,55059000601,1,1,1,1,1
G55005900006014,550590006014,G5500590000601,55059000601,1,1,1,1,1
G55005900006015,550590006015,G5500590000601,55059000601,1,1,1,1,1
G55005900006016,550590006016,G5500590000601,55059000601,1,1,1,1,0.999977319385
G55005900006016,550590006016,G5500590001300,55059001300,0,0,0,0,2.2680615e-5
G55005900006031,550590006031,G5500590000602,55059000602,1,1,1,1,1
G55005900006032,550590006032,G5500590000602,55059000602,1,1,1,1,1
G55005900006033,550590006033,G5500590000602,55059000602,1,1,1,1,1
G55005900006041,550590006041,G5500590000602,55059000602,1,1,1,1,1
G55005900006042,550590006042,G5500590000602,55059000602,1,1,1,1,1
G55005900006043,550590006043,G5500590000602,55059000602,1,1,1,1,1
G55005900007001,550590007001,G5500590000700,55059000700,1,1,1,1,1
G55005900007002,550590007002,G5500590000700,55059000700,1,1,1,1,1
G55005900007003,550590007003,G5500590000700,55059000700,1,1,1,1,1
G55005900007004,550590007004,G5500590000700,55059000700,1,1,1,1,1
G55005900007005,550590007005,G5500590000700,55059000700,1,1,1,1,1
G55005900008001,550590008001,G5500590000800,55059000800,1,1,1,1,1
G55005900008002,550590008002,G5500590000800,55059000800,1,1,1,1,1
G55005900008003,550590008003,G5500590000800,55059000800,1,1,1,1,1
G55005900009001,550590009001,G5500590000900,55059000900,1,1,1,1,1
G55005900009002,550590009002,G5500590000900,55059000900,1,1,1,1,1
G55005900009003,550590009003,G5500590000900,55059000900,1,1,1,1,1
G55005900009004,550590009004,G5500590000900,55059000900,1,1,1,1,1
G55005900009005,550590009005,G5500590000300,55059000300,5.1022131e-5,4.8756346e-5,4.0410665e-5,4.4886794e-5,0.002768643002
G55005900009005,550590009005,G5500590000900,55059000900,0.999948977869,0.999951243655,0.999959589335,0.999955113206,0.997231356998
G55005900010001,550590010001,G5500590001000,55059001000,1,1,1,1,0.980636746635
G55005900010001,550590010001,G5500590000900,55059000900,0,0,0,0,0.013435899387
G55005900010001,550590010001,G5500590001100,55059001100,0,0,0,0,0.005927353978
G55005900010002,550590010002,G5500590001000,55059001000,1,1,1,1,1
G55005900010003,550590010003,G5500590000300,55059000300,0,0,0,0,0
G55005900010003,550590010003,G5500590001000,55059001000,1,1,1,1,1
G55005900011001,550590011001,G5500590001100,55059001100,1,1,1,1,0.989824299994
G55005900011001,550590011001,G5500590001000,55059001000,0,0,0,0,0.010175700006
G55005900011002,550590011002,G5500590001000,55059001000,0,0,0,0,0.004409218461
G55005900011002,550590011002,G5500590001100,55059001100,1,1,1,1,0.988772464028
G55005900011002,550590011002,G5500590001800,55059001800,0,0,0,0,0.006818317511
G55005900011003,550590011003,G5500590001100,55059001100,1,1,1,1,1
G55005900012001,550590012001,G5500590001200,55059001200,1,1,1,1,1
G55005900012002,550590012002,G5500590001200,55059001200,1,1,1,1,1
G55005900012003,550590012003,G5500590001200,55059001200,1,1,1,1,1
G55005900012004,550590012004,G5500590001200,55059001200,1,1,1,1,1
G55005900013001,550590013001,G5500590001300,55059001300,1,1,1,1,1
G55005900013002,550590013002,G5500590001300,55059001300,1,1,1,1,1
G55005900013003,550590013003,G5500590001300,55059001300,1,1,1,1,1
G55005900013004,550590013004,G5500590001300,55059001300,1,1,1,1,1
G55005900014011,550590014011,G5500590001400,55059001400,1,1,1,1,1
G55005900014012,550590014012,G5500590001400,55059001400,1,1,1,1,1
G55005900014013,550590014013,G5500590001400,55059001400,1,1,1,1,1
G55005900014021,550590014021,G5500590001400,55059001400,1,1,1,1,1
G55005900014022,550590014022,G5500590001400,55059001400,1,1,1,1,0.993736392246
G55005900014022,550590014022,G5500590001300,55059001300,0,0,0,0,0.006263607754
G55005900014023,550590014023,G5500590001400,55059001400,1,1,1,1,1
G55005900015001,550590015001,G5500590001500,55059001500,1,1,1,1,1
G55005900015002,550590015002,G5500590001500,55059001500,1,1,1,1,1
G55005900015003,550590015003,G5500590001500,55059001500,1,1,1,1,1
G55005900015004,550590015004,G5500590001500,55059001500,1,1,1,1,1
G55005900015005,550590015005,G5500590001500,55059001500,1,1,1,1,1
G55005900016001,550590016001,G5500590001600,55059001600,1,1,1,1,1
G55005900016002,550590016002,G5500590001600,55059001600,1,1,1,1,1
G55005900016003,550590016003,G5500590001600,55059001600,1,1,1,1,1
G55005900017001,550590017001,G5500590001700,55059001700,1,1,1,1,1
G55005900017002,550590017002,G5500590001700,55059001700,1,1,1,1,1
G55005900017003,550590017003,G5500590001700,55059001700,1,1,1,1,1
G55005900018001,550590018001,G5500590001800,55059001800,1,1,1,1,0.997796791561
G55005900018001,550590018001,G5500590001600,55059001600,0,0,0,0,0.002203208439
G55005900018002,550590018002,G5500590001800,55059001800,1,1,1,1,1
G55005900019001,550590019001,G5500590001900,55059001900,1,1,1,1,1
G55005900019002,550590019002,G5500590001900,55059001900,1,1,1,1,1
G55005900019003,550590019003,G5500590001900,55059001900,1,1,1,1,1
G55005900020001,550590020001,G5500590002000,55059002000,1,1,1,1,1
G55005900020002,550590020002,G5500590002000,55059002000,1,1,1,1,1
G55005900020003,550590020003,G5500590002000,55059002000,1,1,1,1,1
